,0
6545,bloodhound
6546,pomeranian
6547,miniature_pinscher
6548,saint_bernard
6549,miniature_schnauzer
6550,newfoundland
6551,malamute
6552,basenji
6553,old_english_sheepdog
6554,blenheim_spaniel
6555,bedlington_terrier
6556,bouvier_des_flandres
6557,bouvier_des_flandres
6558,wire-haired_fox_terrier
6559,curly-coated_retriever
6560,miniature_poodle
6561,leonberg
6562,whippet
6563,mexican_hairless
6564,irish_wolfhound
6565,gordon_setter
6566,leonberg
6567,sealyham_terrier
6568,border_collie
6569,norwich_terrier
6570,blenheim_spaniel
6571,malamute
6572,italian_greyhound
6573,miniature_poodle
6574,lakeland_terrier
6575,golden_retriever
6576,bouvier_des_flandres
6577,scottish_deerhound
6578,miniature_pinscher
6579,schipperke
6580,rottweiler
6581,cocker_spaniel
6582,border_collie
6583,tibetan_terrier
6584,west_highland_white_terrier
6585,kuvasz
6586,dhole
6587,walker_hound
6588,border_terrier
6589,chow
6590,giant_schnauzer
6591,miniature_schnauzer
6592,kuvasz
6593,shih-tzu
6594,dandie_dinmont
6595,affenpinscher
6596,west_highland_white_terrier
6597,affenpinscher
6598,kelpie
6599,american_staffordshire_terrier
6600,old_english_sheepdog
6601,silky_terrier
6602,bloodhound
6603,sussex_spaniel
6604,doberman
6605,toy_poodle
6606,blenheim_spaniel
6607,irish_water_spaniel
6608,bloodhound
6609,maltese_dog
6610,curly-coated_retriever
6611,maltese_dog
6612,irish_terrier
6613,kuvasz
6614,boston_bull
6615,irish_wolfhound
6616,pug
6617,gordon_setter
6618,basset
6619,labrador_retriever
6620,airedale
6621,papillon
6622,otterhound
6623,flat-coated_retriever
6624,norwich_terrier
6625,shih-tzu
6626,pomeranian
6627,bouvier_des_flandres
6628,brittany_spaniel
6629,brittany_spaniel
6630,basenji
6631,english_setter
6632,brittany_spaniel
6633,lhasa
6634,collie
6635,irish_setter
6636,basenji
6637,bull_mastiff
6638,chow
6639,bloodhound
6640,redbone
6641,samoyed
6642,bluetick
6643,golden_retriever
6644,australian_terrier
6645,great_dane
6646,shetland_sheepdog
6647,english_springer
6648,ibizan_hound
6649,chihuahua
6650,miniature_schnauzer
6651,standard_schnauzer
6652,kelpie
6653,collie
6654,staffordshire_bullterrier
6655,basset
6656,miniature_pinscher
6657,gordon_setter
6658,border_terrier
6659,wire-haired_fox_terrier
6660,afghan_hound
6661,bernese_mountain_dog
6662,toy_poodle
6663,pembroke
6664,old_english_sheepdog
6665,wire-haired_fox_terrier
6666,cairn
6667,west_highland_white_terrier
6668,rottweiler
6669,keeshond
6670,boston_bull
6671,ibizan_hound
6672,airedale
6673,english_foxhound
6674,miniature_pinscher
6675,maltese_dog
6676,brabancon_griffon
6677,gordon_setter
6678,kelpie
6679,standard_schnauzer
6680,soft-coated_wheaten_terrier
6681,samoyed
6682,afghan_hound
6683,greater_swiss_mountain_dog
6684,australian_terrier
6685,black-and-tan_coonhound
6686,basenji
6687,french_bulldog
6688,bouvier_des_flandres
6689,affenpinscher
6690,pug
6691,border_collie
6692,bernese_mountain_dog
6693,flat-coated_retriever
6694,newfoundland
6695,tibetan_mastiff
6696,bluetick
6697,border_collie
6698,scottish_deerhound
6699,mexican_hairless
6700,staffordshire_bullterrier
6701,kuvasz
6702,scottish_deerhound
6703,border_terrier
6704,miniature_schnauzer
6705,greater_swiss_mountain_dog
6706,west_highland_white_terrier
6707,doberman
6708,kerry_blue_terrier
6709,boston_bull
6710,english_springer
6711,komondor
6712,basset
6713,standard_schnauzer
6714,norwegian_elkhound
6715,airedale
6716,dhole
6717,collie
6718,borzoi
6719,miniature_pinscher
6720,old_english_sheepdog
6721,malamute
6722,pembroke
6723,afghan_hound
6724,dandie_dinmont
6725,cairn
6726,kuvasz
6727,english_springer
6728,airedale
6729,border_terrier
6730,curly-coated_retriever
6731,miniature_poodle
6732,tibetan_terrier
6733,toy_terrier
6734,maltese_dog
6735,english_springer
6736,gordon_setter
6737,english_setter
6738,newfoundland
6739,tibetan_terrier
6740,keeshond
6741,miniature_poodle
6742,vizsla
6743,clumber
6744,japanese_spaniel
6745,saluki
6746,dingo
6747,malamute
6748,boston_bull
6749,great_pyrenees
6750,dandie_dinmont
6751,groenendael
6752,wire-haired_fox_terrier
6753,welsh_springer_spaniel
6754,border_collie
6755,scottish_deerhound
6756,african_hunting_dog
6757,irish_wolfhound
6758,mexican_hairless
6759,schipperke
6760,pembroke
6761,miniature_pinscher
6762,border_terrier
6763,maltese_dog
6764,french_bulldog
6765,malamute
6766,japanese_spaniel
6767,otterhound
6768,beagle
6769,weimaraner
6770,weimaraner
6771,pomeranian
6772,italian_greyhound
6773,siberian_husky
6774,standard_poodle
6775,curly-coated_retriever
6776,siberian_husky
6777,pug
6778,miniature_pinscher
6779,gordon_setter
6780,kerry_blue_terrier
6781,basenji
6782,sealyham_terrier
6783,cardigan
6784,black-and-tan_coonhound
6785,bouvier_des_flandres
6786,german_shepherd
6787,borzoi
6788,beagle
6789,bloodhound
6790,bull_mastiff
6791,ibizan_hound
6792,gordon_setter
6793,pug
6794,irish_terrier
6795,irish_water_spaniel
6796,irish_wolfhound
6797,yorkshire_terrier
6798,irish_terrier
6799,yorkshire_terrier
6800,shetland_sheepdog
6801,chow
6802,clumber
6803,malamute
6804,bloodhound
6805,bull_mastiff
6806,border_collie
6807,english_setter
6808,pug
6809,boxer
6810,siberian_husky
6811,dandie_dinmont
6812,west_highland_white_terrier
6813,miniature_pinscher
6814,brittany_spaniel
6815,wire-haired_fox_terrier
6816,border_terrier
6817,black-and-tan_coonhound
6818,bedlington_terrier
6819,airedale
6820,bluetick
6821,great_pyrenees
6822,standard_poodle
6823,malamute
6824,miniature_poodle
6825,italian_greyhound
6826,italian_greyhound
6827,chihuahua
6828,lhasa
6829,whippet
6830,kelpie
6831,norwegian_elkhound
6832,gordon_setter
6833,pug
6834,bluetick
6835,scottish_deerhound
6836,dandie_dinmont
6837,entlebucher
6838,tibetan_terrier
6839,golden_retriever
6840,sealyham_terrier
6841,wire-haired_fox_terrier
6842,pug
6843,pekinese
6844,samoyed
6845,german_shepherd
6846,border_terrier
6847,staffordshire_bullterrier
6848,bedlington_terrier
6849,soft-coated_wheaten_terrier
6850,pekinese
6851,malamute
6852,airedale
6853,italian_greyhound
6854,cocker_spaniel
6855,samoyed
6856,american_staffordshire_terrier
6857,chow
6858,chihuahua
6859,kerry_blue_terrier
6860,schipperke
6861,bloodhound
6862,walker_hound
6863,newfoundland
6864,giant_schnauzer
6865,black-and-tan_coonhound
6866,great_pyrenees
6867,flat-coated_retriever
6868,dhole
6869,toy_poodle
6870,kelpie
6871,briard
6872,scottish_deerhound
6873,chow
6874,miniature_schnauzer
6875,rhodesian_ridgeback
6876,great_dane
6877,schipperke
6878,border_terrier
6879,bull_mastiff
6880,maltese_dog
6881,tibetan_terrier
6882,german_shepherd
6883,english_setter
6884,tibetan_terrier
6885,whippet
6886,black-and-tan_coonhound
6887,australian_terrier
6888,newfoundland
6889,norwegian_elkhound
6890,maltese_dog
6891,boston_bull
6892,saint_bernard
6893,african_hunting_dog
6894,cardigan
6895,boston_bull
6896,giant_schnauzer
6897,japanese_spaniel
6898,pembroke
6899,samoyed
6900,bouvier_des_flandres
6901,kuvasz
6902,norwich_terrier
6903,scotch_terrier
6904,italian_greyhound
6905,german_short-haired_pointer
6906,cairn
6907,standard_poodle
6908,otterhound
6909,great_pyrenees
6910,cairn
6911,sealyham_terrier
6912,bedlington_terrier
6913,papillon
6914,soft-coated_wheaten_terrier
6915,saluki
6916,toy_poodle
6917,silky_terrier
6918,otterhound
6919,great_pyrenees
6920,entlebucher
6921,chow
6922,newfoundland
6923,english_springer
6924,norwich_terrier
6925,african_hunting_dog
6926,australian_terrier
6927,norwegian_elkhound
6928,sussex_spaniel
6929,bedlington_terrier
6930,miniature_schnauzer
6931,chow
6932,cardigan
6933,bouvier_des_flandres
6934,briard
6935,bedlington_terrier
6936,malamute
6937,great_dane
6938,staffordshire_bullterrier
6939,borzoi
6940,brittany_spaniel
6941,newfoundland
6942,irish_wolfhound
6943,kuvasz
6944,afghan_hound
6945,japanese_spaniel
6946,flat-coated_retriever
6947,schipperke
6948,ibizan_hound
6949,pomeranian
6950,tibetan_terrier
6951,shetland_sheepdog
6952,bernese_mountain_dog
6953,pomeranian
6954,dhole
6955,curly-coated_retriever
6956,brittany_spaniel
6957,boxer
6958,afghan_hound
6959,australian_terrier
6960,malinois
6961,irish_wolfhound
6962,otterhound
6963,golden_retriever
6964,papillon
6965,borzoi
6966,great_pyrenees
6967,walker_hound
6968,boston_bull
6969,vizsla
6970,rottweiler
6971,standard_poodle
6972,soft-coated_wheaten_terrier
6973,border_collie
6974,scottish_deerhound
6975,siberian_husky
6976,staffordshire_bullterrier
6977,flat-coated_retriever
6978,gordon_setter
6979,papillon
6980,maltese_dog
6981,yorkshire_terrier
6982,bull_mastiff
6983,basenji
6984,collie
6985,irish_setter
6986,samoyed
6987,saluki
6988,lhasa
6989,yorkshire_terrier
6990,cairn
6991,great_pyrenees
6992,standard_poodle
6993,african_hunting_dog
6994,american_staffordshire_terrier
6995,irish_water_spaniel
6996,norfolk_terrier
6997,gordon_setter
6998,miniature_pinscher
6999,bluetick
7000,chihuahua
7001,maltese_dog
7002,entlebucher
7003,whippet
7004,border_collie
7005,weimaraner
7006,afghan_hound
7007,norwegian_elkhound
7008,affenpinscher
7009,chesapeake_bay_retriever
7010,malamute
7011,cocker_spaniel
7012,african_hunting_dog
7013,dhole
7014,japanese_spaniel
7015,bluetick
7016,welsh_springer_spaniel
7017,italian_greyhound
7018,border_terrier
7019,basenji
7020,borzoi
7021,english_foxhound
7022,giant_schnauzer
7023,shetland_sheepdog
7024,tibetan_mastiff
7025,cocker_spaniel
7026,clumber
7027,bouvier_des_flandres
7028,pug
7029,chesapeake_bay_retriever
7030,samoyed
7031,clumber
7032,english_springer
7033,samoyed
7034,newfoundland
7035,clumber
7036,pomeranian
7037,rhodesian_ridgeback
7038,scottish_deerhound
7039,rhodesian_ridgeback
7040,malamute
7041,brittany_spaniel
7042,airedale
7043,border_collie
7044,toy_terrier
7045,beagle
7046,shih-tzu
7047,irish_terrier
7048,irish_wolfhound
7049,malamute
7050,bouvier_des_flandres
7051,newfoundland
7052,soft-coated_wheaten_terrier
7053,eskimo_dog
7054,yorkshire_terrier
7055,japanese_spaniel
7056,sussex_spaniel
7057,welsh_springer_spaniel
7058,irish_water_spaniel
7059,boston_bull
7060,chesapeake_bay_retriever
7061,norwich_terrier
7062,schipperke
7063,standard_poodle
7064,blenheim_spaniel
7065,irish_setter
7066,samoyed
7067,boston_bull
7068,siberian_husky
7069,airedale
7070,blenheim_spaniel
7071,malamute
7072,border_collie
7073,saluki
7074,yorkshire_terrier
7075,pug
7076,boxer
7077,boxer
7078,american_staffordshire_terrier
7079,toy_poodle
7080,brittany_spaniel
7081,chesapeake_bay_retriever
7082,blenheim_spaniel
7083,komondor
7084,golden_retriever
7085,chesapeake_bay_retriever
7086,brittany_spaniel
7087,labrador_retriever
7088,greater_swiss_mountain_dog
7089,labrador_retriever
7090,kuvasz
7091,standard_schnauzer
7092,lhasa
7093,weimaraner
7094,bouvier_des_flandres
7095,pomeranian
7096,west_highland_white_terrier
7097,entlebucher
7098,african_hunting_dog
7099,maltese_dog
7100,appenzeller
7101,irish_setter
7102,papillon
7103,lakeland_terrier
7104,entlebucher
7105,german_shepherd
7106,brittany_spaniel
7107,leonberg
7108,newfoundland
7109,great_dane
7110,english_springer
7111,pembroke
7112,saluki
7113,silky_terrier
7114,saint_bernard
7115,standard_poodle
7116,flat-coated_retriever
7117,flat-coated_retriever
7118,blenheim_spaniel
7119,german_short-haired_pointer
7120,german_shepherd
7121,whippet
7122,airedale
7123,malamute
7124,shih-tzu
7125,airedale
7126,bloodhound
7127,tibetan_terrier
7128,tibetan_terrier
7129,old_english_sheepdog
7130,welsh_springer_spaniel
7131,scottish_deerhound
7132,cairn
7133,whippet
7134,rhodesian_ridgeback
7135,collie
7136,norfolk_terrier
7137,sealyham_terrier
7138,siberian_husky
7139,african_hunting_dog
7140,english_foxhound
7141,afghan_hound
7142,irish_water_spaniel
7143,soft-coated_wheaten_terrier
7144,maltese_dog
7145,shetland_sheepdog
7146,irish_wolfhound
7147,bloodhound
7148,pomeranian
7149,entlebucher
7150,borzoi
7151,american_staffordshire_terrier
7152,scottish_deerhound
7153,collie
7154,afghan_hound
7155,bloodhound
7156,norwegian_elkhound
7157,chesapeake_bay_retriever
7158,norwich_terrier
7159,sealyham_terrier
7160,basset
7161,entlebucher
7162,dandie_dinmont
7163,papillon
7164,scotch_terrier
7165,sussex_spaniel
7166,borzoi
7167,walker_hound
7168,beagle
7169,norwich_terrier
7170,english_springer
7171,tibetan_mastiff
7172,bloodhound
7173,norwich_terrier
7174,airedale
7175,lakeland_terrier
7176,bloodhound
7177,great_pyrenees
7178,staffordshire_bullterrier
7179,maltese_dog
7180,rhodesian_ridgeback
7181,ibizan_hound
7182,airedale
7183,redbone
7184,chow
7185,german_short-haired_pointer
7186,affenpinscher
7187,cocker_spaniel
7188,flat-coated_retriever
7189,clumber
7190,weimaraner
7191,west_highland_white_terrier
7192,beagle
7193,otterhound
7194,sealyham_terrier
7195,bull_mastiff
7196,samoyed
7197,schipperke
7198,curly-coated_retriever
7199,irish_terrier
7200,shetland_sheepdog
7201,great_pyrenees
7202,siberian_husky
7203,kerry_blue_terrier
7204,beagle
7205,siberian_husky
7206,wire-haired_fox_terrier
7207,australian_terrier
7208,old_english_sheepdog
7209,tibetan_mastiff
7210,bluetick
7211,english_setter
7212,malamute
7213,standard_schnauzer
7214,chow
7215,african_hunting_dog
7216,pomeranian
7217,mexican_hairless
7218,norwich_terrier
7219,irish_setter
7220,sealyham_terrier
7221,staffordshire_bullterrier
7222,chow
7223,scotch_terrier
7224,saint_bernard
7225,weimaraner
7226,malinois
7227,great_pyrenees
7228,cardigan
7229,siberian_husky
7230,scottish_deerhound
7231,miniature_schnauzer
7232,dhole
7233,otterhound
7234,chesapeake_bay_retriever
7235,welsh_springer_spaniel
7236,komondor
7237,great_pyrenees
7238,miniature_pinscher
7239,samoyed
7240,chesapeake_bay_retriever
7241,german_shepherd
7242,border_collie
7243,border_terrier
7244,briard
7245,flat-coated_retriever
7246,giant_schnauzer
7247,bouvier_des_flandres
7248,english_setter
7249,saint_bernard
7250,otterhound
7251,scottish_deerhound
7252,tibetan_mastiff
7253,norwich_terrier
7254,miniature_pinscher
7255,whippet
7256,shetland_sheepdog
7257,african_hunting_dog
7258,schipperke
7259,curly-coated_retriever
7260,eskimo_dog
7261,afghan_hound
7262,chesapeake_bay_retriever
7263,schipperke
7264,bloodhound
7265,flat-coated_retriever
7266,airedale
7267,pembroke
7268,west_highland_white_terrier
7269,saluki
7270,briard
7271,bluetick
7272,weimaraner
7273,pekinese
7274,staffordshire_bullterrier
7275,pug
7276,great_pyrenees
7277,west_highland_white_terrier
7278,italian_greyhound
7279,beagle
7280,affenpinscher
7281,briard
7282,tibetan_terrier
7283,basenji
7284,kelpie
7285,otterhound
7286,cairn
7287,clumber
7288,cairn
7289,shetland_sheepdog
7290,black-and-tan_coonhound
7291,german_shepherd
7292,norwich_terrier
7293,norwich_terrier
7294,briard
7295,basset
7296,labrador_retriever
7297,kelpie
7298,weimaraner
7299,miniature_schnauzer
7300,brittany_spaniel
7301,brabancon_griffon
7302,cocker_spaniel
7303,flat-coated_retriever
7304,basenji
7305,chesapeake_bay_retriever
7306,basenji
7307,pomeranian
7308,leonberg
7309,doberman
7310,shetland_sheepdog
7311,english_foxhound
7312,basenji
7313,bernese_mountain_dog
7314,otterhound
7315,eskimo_dog
7316,afghan_hound
7317,norwegian_elkhound
7318,shetland_sheepdog
7319,kuvasz
7320,samoyed
7321,border_terrier
7322,flat-coated_retriever
7323,bernese_mountain_dog
7324,afghan_hound
7325,mexican_hairless
7326,whippet
7327,welsh_springer_spaniel
7328,saluki
7329,tibetan_mastiff
7330,basenji
7331,french_bulldog
7332,american_staffordshire_terrier
7333,bull_mastiff
7334,shetland_sheepdog
7335,basset
7336,cardigan
7337,malinois
7338,english_setter
7339,doberman
7340,scottish_deerhound
7341,papillon
7342,beagle
7343,bloodhound
7344,pug
7345,shetland_sheepdog
7346,rhodesian_ridgeback
7347,yorkshire_terrier
7348,malinois
7349,ibizan_hound
7350,samoyed
7351,soft-coated_wheaten_terrier
7352,bloodhound
7353,great_pyrenees
7354,silky_terrier
7355,cairn
7356,samoyed
7357,blenheim_spaniel
7358,bouvier_des_flandres
7359,greater_swiss_mountain_dog
7360,keeshond
7361,bluetick
7362,cairn
7363,clumber
7364,kerry_blue_terrier
7365,siberian_husky
7366,otterhound
7367,maltese_dog
7368,newfoundland
7369,otterhound
7370,giant_schnauzer
7371,shetland_sheepdog
7372,soft-coated_wheaten_terrier
7373,chesapeake_bay_retriever
7374,norwich_terrier
7375,great_pyrenees
7376,kerry_blue_terrier
7377,groenendael
7378,norwich_terrier
7379,pomeranian
7380,boston_bull
7381,doberman
7382,miniature_schnauzer
7383,shih-tzu
7384,saluki
7385,newfoundland
7386,basset
7387,bouvier_des_flandres
7388,afghan_hound
7389,maltese_dog
7390,pembroke
7391,sussex_spaniel
7392,toy_terrier
7393,chow
7394,lhasa
7395,lhasa
7396,tibetan_mastiff
7397,border_terrier
7398,afghan_hound
7399,soft-coated_wheaten_terrier
7400,blenheim_spaniel
7401,great_dane
7402,african_hunting_dog
7403,french_bulldog
7404,lakeland_terrier
7405,japanese_spaniel
7406,scottish_deerhound
7407,malinois
7408,tibetan_mastiff
7409,black-and-tan_coonhound
7410,great_pyrenees
7411,redbone
7412,weimaraner
7413,blenheim_spaniel
7414,borzoi
7415,border_collie
7416,boston_bull
7417,old_english_sheepdog
7418,border_terrier
7419,german_short-haired_pointer
7420,dhole
7421,scottish_deerhound
7422,chesapeake_bay_retriever
7423,miniature_pinscher
7424,black-and-tan_coonhound
7425,irish_wolfhound
7426,brabancon_griffon
7427,border_collie
7428,english_setter
7429,old_english_sheepdog
7430,silky_terrier
7431,samoyed
7432,dhole
7433,pembroke
7434,american_staffordshire_terrier
7435,pomeranian
7436,gordon_setter
7437,border_collie
7438,borzoi
7439,papillon
7440,norfolk_terrier
7441,norfolk_terrier
7442,english_setter
7443,lhasa
7444,vizsla
7445,american_staffordshire_terrier
7446,brabancon_griffon
7447,sealyham_terrier
7448,old_english_sheepdog
7449,whippet
7450,malamute
7451,rhodesian_ridgeback
7452,great_pyrenees
7453,lhasa
7454,keeshond
7455,tibetan_terrier
7456,clumber
7457,saint_bernard
7458,shih-tzu
7459,basenji
7460,irish_wolfhound
7461,rottweiler
7462,italian_greyhound
7463,chihuahua
7464,basenji
7465,norwich_terrier
7466,maltese_dog
7467,miniature_pinscher
7468,scottish_deerhound
7469,vizsla
7470,maltese_dog
7471,scotch_terrier
7472,miniature_schnauzer
7473,walker_hound
7474,sealyham_terrier
7475,saluki
7476,airedale
7477,miniature_pinscher
7478,bedlington_terrier
7479,french_bulldog
7480,standard_poodle
7481,papillon
7482,brittany_spaniel
7483,pug
7484,siberian_husky
7485,saint_bernard
7486,airedale
7487,rhodesian_ridgeback
7488,rhodesian_ridgeback
7489,basset
7490,miniature_poodle
7491,bull_mastiff
7492,pomeranian
7493,curly-coated_retriever
7494,giant_schnauzer
7495,leonberg
7496,bedlington_terrier
7497,brittany_spaniel
7498,miniature_poodle
7499,dandie_dinmont
7500,australian_terrier
7501,newfoundland
7502,norwegian_elkhound
7503,irish_setter
7504,tibetan_mastiff
7505,eskimo_dog
